file	identifier
allyears_monkey.fasta	PMK1_|_A_COLORADO_4243_2014
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3084_2012
allyears_monkey.fasta	PMK1_|_A_OHIO_3104_2012
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_C706264_2010
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_508_1997
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_411_2002
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_141_1999
allyears_monkey.fasta	PMK1_|_A_VIRGINIA_4357_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_247_1998
allyears_monkey.fasta	PMK1_|_A_COLORADO_4398_2014
allyears_monkey.fasta	PMK1_|_A_FLORIDA_3441_2013
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4560_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_268_2003
allyears_monkey.fasta	PMK1_|_A_FLORIDA_3399_2013
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4539_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_434_2000
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_658_1995
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_456_1999
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4013_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_324_1999
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_145_1999
allyears_monkey.fasta	PMK1_|_A_UTAH_4488_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_501_1997
allyears_monkey.fasta	PMK1_|_A_SOUTH_CAROLINA_4337_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_535_1998
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3095_2012
allyears_monkey.fasta	PMK1_|_A_NEW_JERSEY_3204_2013
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_786_1993
allyears_monkey.fasta	PMK1_|_A_NORTH_DAKOTA_4693_2015
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4316_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_431_2000
allyears_monkey.fasta	PMK1_|_A_TEXAS_4786_2015
allyears_monkey.fasta	PMK1_|_A_DISTRICT_OF_COLOMBIA_3169_2013
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_U10611_2010
allyears_monkey.fasta	PMK1_|_A_NEW_JERSEY_4545_2015
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4219_2014
allyears_monkey.fasta	PMK1_|_A_KENTUCKY_4145_2014
allyears_monkey.fasta	RHMK1_|_A_NEW_YORK_1103_2007
allyears_monkey.fasta	PMK1_|_A_WYOMING_4496_2015
allyears_monkey.fasta	PMK1_|_A_KANSAS_4651_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_148_2000
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4188_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_377_2004
allyears_monkey.fasta	PMK1_|_A_ALABAMA_4025_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_654_1994
allyears_monkey.fasta	PMK1_|_A_TEXAS_4344_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_757_1993
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4325_2014
allyears_monkey.fasta	PMK1_|_A_ARKANSAS_4503_2015
allyears_monkey.fasta	PMK1_|_A_TEXAS_4720_2015
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4264_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_195_2003
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_693_1995
allyears_monkey.fasta	PMK1_|_A_NEVADA_4542_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_548_1998
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_273_2001
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_525_1998
allyears_monkey.fasta	PMK1_|_A_ARIZONA_4611_2015
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_N91738_2010
allyears_monkey.fasta	PMK1_|_A_KENTUCKY_4281_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_665_1994
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_77_2001
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4173_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_636_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_270_2003
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_585_1997
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4311_2014
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4392_2015
allyears_monkey.fasta	PMK1_|_A_SOUTH_DAKOTA_3245_2012
allyears_monkey.fasta	PRHMK_3_|_A_NEW_YORK_938_2006
allyears_monkey.fasta	PMK1_|_A_TEXAS_4719_2015
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4306_2014
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4813_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_455_1999
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_500_2004
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_783_1993
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_279_1999
allyears_monkey.fasta	PMK1_|_A_DELAWARE_4619_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_542_1998
allyears_monkey.fasta	PMK1_|_A_MASSACHUSETTS_4290_2014
allyears_monkey.fasta	PRHMK_1_|_A_NEW_YORK_938_2006
allyears_monkey.fasta	PMK1_|_A_SOUTH_DAKOTA_4711_2015
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4308_2014
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3220_2013
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_173_2000
allyears_monkey.fasta	PMK1_|_A_COLORADO_4807_2015
allyears_monkey.fasta	PRHMK_3_|_A_NEW_YORK_933_2006
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_3266_2013
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_612_1995
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4135_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_688_1994
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_129_2002
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4112_2014
allyears_monkey.fasta	PMK1_|_A_HAWAII_3437_2013
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4737_2015
allyears_monkey.fasta	PMK1_|_A_LOUISIANA_4148_2014
allyears_monkey.fasta	PMK1_|_A_KANSAS_4650_2014
allyears_monkey.fasta	PMK1_|_A_HAWAII_4634_2015
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_C76206_2011
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_236_2004
allyears_monkey.fasta	PMK1_|_A_SOUTH_CAROLINA_4569_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_90_2002
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_679_1995
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4332_2014
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4673_2015
allyears_monkey.fasta	PMK1_|_A_OREGON_4818_2015
allyears_monkey.fasta	PMK1_|_A_MASSACHUSETTS_4432_2015
allyears_monkey.fasta	PRHMK_1_|_A_NEW_YORK_923_2006
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4405_2014
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4670_2015
allyears_monkey.fasta	PMK1_|_A_DISTRICT_OF_COLOMBIA_3168_2012
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4372_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_175_2000
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_207_2004
allyears_monkey.fasta	PMK1_|_A_SOUTH_CAROLINA_3412_2013
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_C627683_2010
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_513_1997
allyears_monkey.fasta	PMK1_|_A_HAWAII_3418_2013
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_110_2002
allyears_monkey.fasta	PMK1_|_A_SOUTH_DAKOTA_3244_2013
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4456_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_3_2003
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_546_1998
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4684_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_744_1994
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4455_2015
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_3236_2012
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4111_2014
allyears_monkey.fasta	PMK1_|_A_UTAH_4349_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_721_1994
allyears_monkey.fasta	R_MIX_1_RHMK_1_|_A_NEW_YORK_468_2004
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_41_2003
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_330_1998
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_675_1995
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4328_2014
allyears_monkey.fasta	PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0058_2012
allyears_monkey.fasta	PMK1_|_A_TEXAS_4203_2014
allyears_monkey.fasta	PMK1_|_A_HAWAII_4635_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_515_1997
allyears_monkey.fasta	PMK1_|_A_LOUISIANA_4149_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_523_1998
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_611_1995
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_C582144_2010
allyears_monkey.fasta	PMK1_|_A_ALABAMA_4732_2015
allyears_monkey.fasta	PMK1_|_A_FLORIDA_4621_2014
allyears_monkey.fasta	PMK1_|_A_COLORADO_4244_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_583_1997
allyears_monkey.fasta	PMK1_|_A_FLORIDA_3184_2012
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_287_1998
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4580_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_360_2004
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_191_2005
allyears_monkey.fasta	RMK1_|_A_ONTARIO_024_2011
allyears_monkey.fasta	RHMK_5_|_A_NEW_YORK_301_2001
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_568_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_673_1995
allyears_monkey.fasta	PMK1_|_A_FLORIDA_3171_2012
allyears_monkey.fasta	PRHMK_3_|_A_ALBANY_1_1976
allyears_monkey.fasta	PRHMK_3_|_A_ALBANY_1_1970
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_138_1999
allyears_monkey.fasta	PMK1_|_A_WYOMING_4789_2015
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4315_2014
allyears_monkey.fasta	PMK1_|_A_TEXAS_3435_2013
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_388_2005
allyears_monkey.fasta	R_MIX_1_RHMK_1_|_A_NEW_YORK_470_2004
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_784_1993
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_3267_2013
allyears_monkey.fasta	PMK1_|_A_DELAWARE_4620_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_95_2002
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_511_1997
allyears_monkey.fasta	PMK1_|_A_ARIZONA_4805_2015
allyears_monkey.fasta	PMK1_|_A_COLORADO_4124_2014
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4391_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_608_1996
allyears_monkey.fasta	RHMK1_|_A_NEW_YORK_1003_2005
allyears_monkey.fasta	PRHMK_3_|_A_NEW_YORK_900_2004
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3085_2012
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_105_2002
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_580_1996
allyears_monkey.fasta	PMK1_|_A_CONNECTICUT_4860_2015
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3207_2012
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_85_2001
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4369_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_88_2002
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_164_1999
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_1_2003
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4396_2015
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3088_2012
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4196_2014
allyears_monkey.fasta	PMK1_|_A_ARIZONA_4735_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_356_2004
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4437_2014
allyears_monkey.fasta	PMK1_|_A_TEXAS_4483_2015
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4698_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_528_1998
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4185_2014
allyears_monkey.fasta	PMK1_|_A_WYOMING_4730_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_337_1999
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_46_2003
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_559_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_153_1999
allyears_monkey.fasta	R_MIX_1_RHMK_1_|_A_NEW_YORK_499_2004
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4157_2014
allyears_monkey.fasta	PMK1_|_A_RHODE_ISLAND_4703_2015
allyears_monkey.fasta	PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0038_2011
allyears_monkey.fasta	PMK1_|_A_ARKANSAS_4736_2015
allyears_monkey.fasta	PMK1_|_A_FLORIDA_3179_2013
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_589_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_682_1995
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_47_2003
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_35_2003
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_382_2005
allyears_monkey.fasta	PMK1_|_A_KANSAS_4279_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_396_2005
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_563_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_719_1994
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_479_2003
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4199_2014
allyears_monkey.fasta	RHMK_3_|_A_NEW_YORK_764_1993
allyears_monkey.fasta	PMK1_|_A_TEXAS_4480_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_196_2003
allyears_monkey.fasta	PRHMK_2_|_A_ALBANY_20_1974
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_322_1999
allyears_monkey.fasta	PMK1_|_A_ALASKA_4028_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_725_1994
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_182_2000
allyears_monkey.fasta	PMK1_|_A_VIRGINIA_4787_2015
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4314_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_71_2001
allyears_monkey.fasta	RMK1_|_A_ONTARIO_002_2010
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4806_2015
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4197_2014
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4329_2014
allyears_monkey.fasta	PMK1_|_A_TEXAS_3249_2013
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_690_1995
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_187_2000
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_617_1996
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_124_2001
allyears_monkey.fasta	PMK1_|_A_UTAH_4215_2014
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4368_2014
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4687_2015
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4555_2015
allyears_monkey.fasta	PMK1_|_A_WYOMING_4378_2014
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4267_2014
allyears_monkey.fasta	PMK1_|_A_NEVADA_4303_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_502_1998
allyears_monkey.fasta	PMK1_|_A_VIRGINIA_3259_2013
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_409_2002
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4139_2014
allyears_monkey.fasta	PMK1_|_A_RHODE_ISLAND_4775_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_647_1995
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_668_1995
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4448_2014
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4039_2014
allyears_monkey.fasta	PMK1_|_A_COLORADO_4247_2014
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4177_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_652_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_149_1999
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3212_2012
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_266_1999
allyears_monkey.fasta	RMK_1ST_PASSAGE_|_A_ONTARIO_P21546_2010
allyears_monkey.fasta	PMK1_|_A_KANSAS_4533_2015
allyears_monkey.fasta	PMK1_|_A_DELAWARE_4618_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_758_1993
allyears_monkey.fasta	PMK1_|_A_ALASKA_4008_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_172_1999
allyears_monkey.fasta	PMK1_|_A_MARYLAND_4663_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_775_1993
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_3059_2012
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4375_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_134_2002
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_3414_2013
allyears_monkey.fasta	R_MIX_1_RHMK_1_|_A_NEW_YORK_462_2005
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4452_2015
allyears_monkey.fasta	PMK1_|_A_SOUTH_DAKOTA_4819_2015
allyears_monkey.fasta	PMK1_|_A_ILLINOIS_4272_2014
allyears_monkey.fasta	PMK1_|_A_TEXAS_4486_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_250_1998
allyears_monkey.fasta	RHMK_3_|_A_NEW_YORK_800_1993
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4577_2015
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4587_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_596_1996
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_438_2000
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4584_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_562_1996
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_289_1998
allyears_monkey.fasta	RMK1_|_A_ONTARIO_016_2011
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_432_2000
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_171_1999
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_789_1993
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4182_2014
allyears_monkey.fasta	PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0090_2013
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_792_1993
allyears_monkey.fasta	PMK1_|_A_ALASKA_4733_2015
allyears_monkey.fasta	R_MIX_1_RHMK_1_|_A_NEW_YORK_477_2003
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_52_2004
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_259_1999
allyears_monkey.fasta	PRHMK_2_|_A_ALBANY_15_1976
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4552_2015
allyears_monkey.fasta	PMK1_|_A_FLORIDA_3181_2013
allyears_monkey.fasta	PMK1_|_A_NEW_JERSEY_4304_2014
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_3090_2012
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4614_2015
allyears_monkey.fasta	RMK1_|_A_ONTARIO_007_2010
allyears_monkey.fasta	PASSAGE_DETAILS__PMK01_|_A_ROCHESTER_0047_2011
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_522_1997
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4612_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_178_2000
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_51_2003
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4165_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_593_1996
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4232_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_398_1999
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4296_2014
allyears_monkey.fasta	PMK1_|_A_KENTUCKY_4655_2015
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4234_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_738_1994
allyears_monkey.fasta	PMK1_|_A_COLORADO_4245_2014
allyears_monkey.fasta	PMK1_|_A_ILLINOIS_4273_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_252_1999
allyears_monkey.fasta	RHMK_3_|_A_NEW_YORK_715_1994
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_334_2004
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_370_2004
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_700_1995
allyears_monkey.fasta	PMK1_|_A_KENTUCKY_4282_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_4_2003
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_210_2005
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_4564_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_383_2004
allyears_monkey.fasta	PMK1_|_A_ARKANSAS_4504_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_520_1998
allyears_monkey.fasta	PMK1_|_A_FLORIDA_4127_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_104_2002
allyears_monkey.fasta	PMK1_|_A_KANSAS_4529_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_83_2001
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_108_2002
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4300_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_91_2002
allyears_monkey.fasta	PMK1_|_A_MARYLAND_4430_2015
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4230_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_787_1993
allyears_monkey.fasta	PRHMK_3_|_A_NEW_YORK_928_2006
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4507_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_109_2002
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4513_2015
allyears_monkey.fasta	PMK1_|_A_UTAH_4573_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_592_1996
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4183_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_218_2004
allyears_monkey.fasta	PMK1_|_A_NEW_YORK_4553_2015
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4406_2014
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4726_2015
allyears_monkey.fasta	PMK1_|_A_TEXAS_4213_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_327_1999
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_362_2004
allyears_monkey.fasta	PRHMK_1_|_A_NEW_YORK_905_2004
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_697_1995
allyears_monkey.fasta	PMK1_|_A_ALABAMA_4228_2015
allyears_monkey.fasta	PMK1_|_A_NEBRASKA_4441_2015
allyears_monkey.fasta	PMK1_|_A_ALABAMA_4106_2014
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4725_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_561_1996
allyears_monkey.fasta	PMK1_|_A_TEXAS_4210_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_419_2002
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4576_2015
allyears_monkey.fasta	PMK1_|_A_NEVADA_4675_2015
allyears_monkey.fasta	PMK1_|_A_KENTUCKY_4660_2015
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_304_1998
allyears_monkey.fasta	PMK1_|_A_TEXAS_4571_2015
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_602_1996
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4582_2015
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4270_2015
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4366_2014
allyears_monkey.fasta	PMK1_|_A_WASHINGTON_4585_2015
allyears_monkey.fasta	PMK1_|_A_IDAHO_4420_2015
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_3405_2013
allyears_monkey.fasta	PMK1_|_A_IDAHO_4638_2015
allyears_monkey.fasta	PMK1_|_A_COLORADO_3166_2012
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_176_2000
allyears_monkey.fasta	PMK1_|_A_GEORGIA_4131_2014
allyears_monkey.fasta	RHMK_2_|_A_NEW_YORK_422_1999
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_606_1995
allyears_monkey.fasta	PMK1_|_A_VIRGINIA_4216_2014
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_97_2002
allyears_monkey.fasta	RHMK_1_|_A_NEW_YORK_170_2000
allyears_monkey.fasta	PMK1_|_A_OKLAHOMA_3806_2014
allyears_monkey.fasta	PMK1_|_A_TEXAS_4481_2015
allyears_monkey.fasta	PMK1_|_A_CALIFORNIA_4613_2015
allyears_monkey.fasta	PMK1_|_A_NORTH_CAROLINA_4179_2014
